sample_N,scenario,structure,dataset_id,var,covar,shape,in_true,in_vae,verdict
80,11,linCmt,66,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,66,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,66,cl,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,67,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,67,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,68,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,68,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,69,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,69,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,69,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,70,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,70,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,70,vc,RACE,cat,FALSE,TRUE,FP
80,11,linCmt,71,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,71,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,72,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,72,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,72,cl,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,73,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,73,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,74,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,74,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,74,cl,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,75,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,75,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,75,vc,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,76,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,76,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,76,vc,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,77,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,77,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,77,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,78,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,78,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,78,cl,RACE,cat,FALSE,TRUE,FP
80,11,linCmt,79,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,79,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,80,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,80,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,80,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,81,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,81,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,81,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,81,vc,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,82,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,82,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,82,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,83,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,83,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,84,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,84,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,84,cl,RACE,cat,FALSE,TRUE,FP
80,11,linCmt,85,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,85,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,86,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,86,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,86,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,86,cl,CrCL,power,FALSE,TRUE,FP
80,11,linCmt,87,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,87,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,88,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,88,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,89,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,89,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,90,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,90,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,90,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,90,cl,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,91,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,91,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,92,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,92,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,93,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,93,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,94,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,94,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,95,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,95,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,96,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,96,vc,BW,power,TRUE,FALSE,FN
80,11,linCmt,96,vc,BMI,power,FALSE,TRUE,FP
80,11,linCmt,97,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,97,cl,BW,power,TRUE,FALSE,FN
80,11,linCmt,97,cl,BMI,power,FALSE,TRUE,FP
80,11,linCmt,97,cl,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,98,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,98,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,98,cl,SEX,cat,FALSE,TRUE,FP
80,11,linCmt,99,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,99,vc,BW,power,TRUE,TRUE,TP
80,11,linCmt,100,cl,BW,power,TRUE,TRUE,TP
80,11,linCmt,100,vc,BW,power,TRUE,TRUE,TP
80,11,ode,1,cl,BW,power,TRUE,TRUE,TP
80,11,ode,1,vc,BW,power,TRUE,FALSE,FN
80,11,ode,1,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,1,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,2,cl,BW,power,TRUE,TRUE,TP
80,11,ode,2,vc,BW,power,TRUE,TRUE,TP
80,11,ode,3,cl,BW,power,TRUE,FALSE,FN
80,11,ode,3,vc,BW,power,TRUE,FALSE,FN
80,11,ode,3,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,3,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,3,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,4,cl,BW,power,TRUE,TRUE,TP
80,11,ode,4,vc,BW,power,TRUE,TRUE,TP
80,11,ode,5,cl,BW,power,TRUE,TRUE,TP
80,11,ode,5,vc,BW,power,TRUE,TRUE,TP
80,11,ode,6,cl,BW,power,TRUE,TRUE,TP
80,11,ode,6,vc,BW,power,TRUE,TRUE,TP
80,11,ode,7,cl,BW,power,TRUE,TRUE,TP
80,11,ode,7,vc,BW,power,TRUE,TRUE,TP
80,11,ode,8,cl,BW,power,TRUE,TRUE,TP
80,11,ode,8,vc,BW,power,TRUE,TRUE,TP
80,11,ode,9,cl,BW,power,TRUE,TRUE,TP
80,11,ode,9,vc,BW,power,TRUE,TRUE,TP
80,11,ode,10,cl,BW,power,TRUE,TRUE,TP
80,11,ode,10,vc,BW,power,TRUE,TRUE,TP
80,11,ode,11,cl,BW,power,TRUE,TRUE,TP
80,11,ode,11,vc,BW,power,TRUE,TRUE,TP
80,11,ode,11,cl,RACE,cat,FALSE,TRUE,FP
80,11,ode,12,cl,BW,power,TRUE,TRUE,TP
80,11,ode,12,vc,BW,power,TRUE,TRUE,TP
80,11,ode,13,cl,BW,power,TRUE,TRUE,TP
80,11,ode,13,vc,BW,power,TRUE,TRUE,TP
80,11,ode,14,cl,BW,power,TRUE,TRUE,TP
80,11,ode,14,vc,BW,power,TRUE,TRUE,TP
80,11,ode,15,cl,BW,power,TRUE,TRUE,TP
80,11,ode,15,vc,BW,power,TRUE,TRUE,TP
80,11,ode,16,cl,BW,power,TRUE,TRUE,TP
80,11,ode,16,vc,BW,power,TRUE,TRUE,TP
80,11,ode,17,cl,BW,power,TRUE,TRUE,TP
80,11,ode,17,vc,BW,power,TRUE,TRUE,TP
80,11,ode,18,cl,BW,power,TRUE,TRUE,TP
80,11,ode,18,vc,BW,power,TRUE,TRUE,TP
80,11,ode,19,cl,BW,power,TRUE,TRUE,TP
80,11,ode,19,vc,BW,power,TRUE,TRUE,TP
80,11,ode,20,cl,BW,power,TRUE,TRUE,TP
80,11,ode,20,vc,BW,power,TRUE,TRUE,TP
80,11,ode,21,vc,BW,power,TRUE,TRUE,TP
80,11,ode,21,cl,BW,power,TRUE,FALSE,FN
80,11,ode,21,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,22,cl,BW,power,TRUE,TRUE,TP
80,11,ode,22,vc,BW,power,TRUE,TRUE,TP
80,11,ode,22,vc,RACE,cat,FALSE,TRUE,FP
80,11,ode,23,cl,BW,power,TRUE,TRUE,TP
80,11,ode,23,vc,BW,power,TRUE,TRUE,TP
80,11,ode,24,cl,BW,power,TRUE,TRUE,TP
80,11,ode,24,vc,BW,power,TRUE,TRUE,TP
80,11,ode,25,cl,BW,power,TRUE,TRUE,TP
80,11,ode,25,vc,BW,power,TRUE,TRUE,TP
80,11,ode,26,cl,BW,power,TRUE,TRUE,TP
80,11,ode,26,vc,BW,power,TRUE,TRUE,TP
80,11,ode,27,cl,BW,power,TRUE,TRUE,TP
80,11,ode,27,vc,BW,power,TRUE,TRUE,TP
80,11,ode,27,vc,RACE,cat,FALSE,TRUE,FP
80,11,ode,28,cl,BW,power,TRUE,TRUE,TP
80,11,ode,28,vc,BW,power,TRUE,TRUE,TP
80,11,ode,29,cl,BW,power,TRUE,TRUE,TP
80,11,ode,29,vc,BW,power,TRUE,TRUE,TP
80,11,ode,30,cl,BW,power,TRUE,TRUE,TP
80,11,ode,30,vc,BW,power,TRUE,TRUE,TP
80,11,ode,31,cl,BW,power,TRUE,TRUE,TP
80,11,ode,31,vc,BW,power,TRUE,TRUE,TP
80,11,ode,32,cl,BW,power,TRUE,TRUE,TP
80,11,ode,32,vc,BW,power,TRUE,TRUE,TP
80,11,ode,33,cl,BW,power,TRUE,TRUE,TP
80,11,ode,33,vc,BW,power,TRUE,TRUE,TP
80,11,ode,33,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,34,cl,BW,power,TRUE,TRUE,TP
80,11,ode,34,vc,BW,power,TRUE,TRUE,TP
80,11,ode,34,vc,CrCL,power,FALSE,TRUE,FP
80,11,ode,34,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,35,cl,BW,power,TRUE,TRUE,TP
80,11,ode,35,vc,BW,power,TRUE,TRUE,TP
80,11,ode,35,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,36,cl,BW,power,TRUE,TRUE,TP
80,11,ode,36,vc,BW,power,TRUE,TRUE,TP
80,11,ode,37,cl,BW,power,TRUE,TRUE,TP
80,11,ode,37,vc,BW,power,TRUE,TRUE,TP
80,11,ode,38,cl,BW,power,TRUE,TRUE,TP
80,11,ode,38,vc,BW,power,TRUE,TRUE,TP
80,11,ode,39,cl,BW,power,TRUE,TRUE,TP
80,11,ode,39,vc,BW,power,TRUE,TRUE,TP
80,11,ode,40,cl,BW,power,TRUE,TRUE,TP
80,11,ode,40,vc,BW,power,TRUE,TRUE,TP
80,11,ode,41,cl,BW,power,TRUE,TRUE,TP
80,11,ode,41,vc,BW,power,TRUE,TRUE,TP
80,11,ode,41,cl,RACE,cat,FALSE,TRUE,FP
80,11,ode,42,cl,BW,power,TRUE,TRUE,TP
80,11,ode,42,vc,BW,power,TRUE,TRUE,TP
80,11,ode,43,vc,BW,power,TRUE,TRUE,TP
80,11,ode,43,cl,BW,power,TRUE,FALSE,FN
80,11,ode,43,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,44,vc,BW,power,TRUE,TRUE,TP
80,11,ode,44,cl,BW,power,TRUE,FALSE,FN
80,11,ode,44,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,44,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,45,cl,BW,power,TRUE,TRUE,TP
80,11,ode,45,vc,BW,power,TRUE,FALSE,FN
80,11,ode,45,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,45,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,46,vc,BW,power,TRUE,TRUE,TP
80,11,ode,46,cl,BW,power,TRUE,FALSE,FN
80,11,ode,46,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,47,cl,BW,power,TRUE,TRUE,TP
80,11,ode,47,vc,BW,power,TRUE,TRUE,TP
80,11,ode,47,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,48,cl,BW,power,TRUE,TRUE,TP
80,11,ode,48,vc,BW,power,TRUE,TRUE,TP
80,11,ode,49,vc,BW,power,TRUE,TRUE,TP
80,11,ode,49,cl,BW,power,TRUE,FALSE,FN
80,11,ode,49,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,50,cl,BW,power,TRUE,TRUE,TP
80,11,ode,50,vc,BW,power,TRUE,TRUE,TP
80,11,ode,51,cl,BW,power,TRUE,TRUE,TP
80,11,ode,51,vc,BW,power,TRUE,TRUE,TP
80,11,ode,52,vc,BW,power,TRUE,TRUE,TP
80,11,ode,52,cl,BW,power,TRUE,FALSE,FN
80,11,ode,52,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,52,vc,CrCL,power,FALSE,TRUE,FP
80,11,ode,52,cl,SEX,cat,FALSE,TRUE,FP
80,11,ode,53,cl,BW,power,TRUE,TRUE,TP
80,11,ode,53,vc,BW,power,TRUE,TRUE,TP
80,11,ode,54,cl,BW,power,TRUE,TRUE,TP
80,11,ode,54,vc,BW,power,TRUE,TRUE,TP
80,11,ode,55,cl,BW,power,TRUE,TRUE,TP
80,11,ode,55,vc,BW,power,TRUE,TRUE,TP
80,11,ode,56,cl,BW,power,TRUE,TRUE,TP
80,11,ode,56,vc,BW,power,TRUE,TRUE,TP
80,11,ode,57,cl,BW,power,TRUE,TRUE,TP
80,11,ode,57,vc,BW,power,TRUE,TRUE,TP
80,11,ode,58,cl,BW,power,TRUE,TRUE,TP
80,11,ode,58,vc,BW,power,TRUE,FALSE,FN
80,11,ode,58,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,59,cl,BW,power,TRUE,TRUE,TP
80,11,ode,59,vc,BW,power,TRUE,FALSE,FN
80,11,ode,59,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,59,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,60,vc,BW,power,TRUE,TRUE,TP
80,11,ode,60,cl,BW,power,TRUE,FALSE,FN
80,11,ode,60,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,61,cl,BW,power,TRUE,TRUE,TP
80,11,ode,61,vc,BW,power,TRUE,TRUE,TP
80,11,ode,62,cl,BW,power,TRUE,TRUE,TP
80,11,ode,62,vc,BW,power,TRUE,TRUE,TP
80,11,ode,63,cl,BW,power,TRUE,TRUE,TP
80,11,ode,63,vc,BW,power,TRUE,TRUE,TP
80,11,ode,64,cl,BW,power,TRUE,TRUE,TP
80,11,ode,64,vc,BW,power,TRUE,TRUE,TP
80,11,ode,64,vc,RACE,cat,FALSE,TRUE,FP
80,11,ode,65,cl,BW,power,TRUE,TRUE,TP
80,11,ode,65,vc,BW,power,TRUE,TRUE,TP
80,11,ode,66,cl,BW,power,TRUE,TRUE,TP
80,11,ode,66,vc,BW,power,TRUE,FALSE,FN
80,11,ode,66,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,66,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,67,cl,BW,power,TRUE,TRUE,TP
80,11,ode,67,vc,BW,power,TRUE,TRUE,TP
80,11,ode,68,cl,BW,power,TRUE,TRUE,TP
80,11,ode,68,vc,BW,power,TRUE,TRUE,TP
80,11,ode,69,cl,BW,power,TRUE,TRUE,TP
80,11,ode,69,vc,BW,power,TRUE,TRUE,TP
80,11,ode,69,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,70,cl,BW,power,TRUE,TRUE,TP
80,11,ode,70,vc,BW,power,TRUE,TRUE,TP
80,11,ode,71,cl,BW,power,TRUE,TRUE,TP
80,11,ode,71,vc,BW,power,TRUE,TRUE,TP
80,11,ode,72,cl,BW,power,TRUE,TRUE,TP
80,11,ode,72,vc,BW,power,TRUE,TRUE,TP
80,11,ode,72,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,73,cl,BW,power,TRUE,TRUE,TP
80,11,ode,73,vc,BW,power,TRUE,TRUE,TP
80,11,ode,74,vc,BW,power,TRUE,TRUE,TP
80,11,ode,74,cl,BW,power,TRUE,FALSE,FN
80,11,ode,74,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,75,cl,BW,power,TRUE,TRUE,TP
80,11,ode,75,vc,BW,power,TRUE,TRUE,TP
80,11,ode,75,vc,CrCL,power,FALSE,TRUE,FP
80,11,ode,76,cl,BW,power,TRUE,TRUE,TP
80,11,ode,76,vc,BW,power,TRUE,TRUE,TP
80,11,ode,76,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,77,cl,BW,power,TRUE,TRUE,TP
80,11,ode,77,vc,BW,power,TRUE,FALSE,FN
80,11,ode,77,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,78,cl,BW,power,TRUE,TRUE,TP
80,11,ode,78,vc,BW,power,TRUE,TRUE,TP
80,11,ode,78,cl,RACE,cat,FALSE,TRUE,FP
80,11,ode,79,cl,BW,power,TRUE,TRUE,TP
80,11,ode,79,vc,BW,power,TRUE,TRUE,TP
80,11,ode,80,cl,BW,power,TRUE,TRUE,TP
80,11,ode,80,vc,BW,power,TRUE,FALSE,FN
80,11,ode,80,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,81,cl,BW,power,TRUE,TRUE,TP
80,11,ode,81,vc,BW,power,TRUE,TRUE,TP
80,11,ode,81,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,81,vc,SEX,cat,FALSE,TRUE,FP
80,11,ode,82,vc,BW,power,TRUE,TRUE,TP
80,11,ode,82,cl,BW,power,TRUE,FALSE,FN
80,11,ode,82,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,83,cl,BW,power,TRUE,TRUE,TP
80,11,ode,83,vc,BW,power,TRUE,TRUE,TP
80,11,ode,84,cl,BW,power,TRUE,TRUE,TP
80,11,ode,84,vc,BW,power,TRUE,TRUE,TP
80,11,ode,84,cl,RACE,cat,FALSE,TRUE,FP
80,11,ode,85,cl,BW,power,TRUE,TRUE,TP
80,11,ode,85,vc,BW,power,TRUE,TRUE,TP
80,11,ode,86,vc,BW,power,TRUE,TRUE,TP
80,11,ode,86,cl,BW,power,TRUE,FALSE,FN
80,11,ode,86,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,86,cl,CrCL,power,FALSE,TRUE,FP
80,11,ode,87,cl,BW,power,TRUE,TRUE,TP
80,11,ode,87,vc,BW,power,TRUE,TRUE,TP
80,11,ode,88,cl,BW,power,TRUE,TRUE,TP
80,11,ode,88,vc,BW,power,TRUE,TRUE,TP
80,11,ode,89,cl,BW,power,TRUE,TRUE,TP
80,11,ode,89,vc,BW,power,TRUE,TRUE,TP
80,11,ode,90,cl,BW,power,TRUE,TRUE,TP
80,11,ode,90,vc,BW,power,TRUE,FALSE,FN
80,11,ode,90,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,90,cl,SEX,cat,FALSE,TRUE,FP
80,11,ode,91,cl,BW,power,TRUE,TRUE,TP
80,11,ode,91,vc,BW,power,TRUE,TRUE,TP
80,11,ode,92,cl,BW,power,TRUE,TRUE,TP
80,11,ode,92,vc,BW,power,TRUE,TRUE,TP
80,11,ode,93,cl,BW,power,TRUE,TRUE,TP
80,11,ode,93,vc,BW,power,TRUE,TRUE,TP
80,11,ode,94,cl,BW,power,TRUE,TRUE,TP
80,11,ode,94,vc,BW,power,TRUE,TRUE,TP
80,11,ode,95,cl,BW,power,TRUE,TRUE,TP
80,11,ode,95,vc,BW,power,TRUE,TRUE,TP
80,11,ode,96,cl,BW,power,TRUE,TRUE,TP
80,11,ode,96,vc,BW,power,TRUE,FALSE,FN
80,11,ode,96,vc,BMI,power,FALSE,TRUE,FP
80,11,ode,97,vc,BW,power,TRUE,TRUE,TP
80,11,ode,97,cl,BW,power,TRUE,FALSE,FN
80,11,ode,97,cl,BMI,power,FALSE,TRUE,FP
80,11,ode,97,cl,SEX,cat,FALSE,TRUE,FP
80,11,ode,98,cl,BW,power,TRUE,TRUE,TP
80,11,ode,98,vc,BW,power,TRUE,TRUE,TP
80,11,ode,98,cl,SEX,cat,FALSE,TRUE,FP
80,11,ode,99,cl,BW,power,TRUE,TRUE,TP
80,11,ode,99,vc,BW,power,TRUE,TRUE,TP
80,11,ode,100,cl,BW,power,TRUE,TRUE,TP
80,11,ode,100,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,1,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,1,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,1,vc,BW,power,TRUE,FALSE,FN
80,12,linCmt,1,vc,BMI,power,FALSE,TRUE,FP
80,12,linCmt,2,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,2,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,2,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,3,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,3,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,3,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,3,vc,RACE,cat,FALSE,TRUE,FP
80,12,linCmt,4,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,4,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,4,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,4,vc,CrCL,power,FALSE,TRUE,FP
80,12,linCmt,5,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,5,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,5,vc,BW,power,TRUE,FALSE,FN
80,12,linCmt,5,vc,BMI,power,FALSE,TRUE,FP
80,12,linCmt,5,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,6,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,6,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,6,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,7,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,7,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,7,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,7,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,8,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,8,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,8,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,9,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,9,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,9,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,9,vc,CrCL,power,FALSE,TRUE,FP
80,12,linCmt,10,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,10,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,10,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,10,cl,SEX,cat,FALSE,TRUE,FP
80,12,linCmt,11,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,11,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,11,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,12,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,12,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,12,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,13,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,13,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,13,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,13,cl,SEX,cat,FALSE,TRUE,FP
80,12,linCmt,14,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,14,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,14,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,15,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,15,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,15,vc,BW,power,TRUE,FALSE,FN
80,12,linCmt,15,vc,BMI,power,FALSE,TRUE,FP
80,12,linCmt,15,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,16,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,16,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,16,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,17,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,17,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,17,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,17,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,17,cl,SEX,cat,FALSE,TRUE,FP
80,12,linCmt,18,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,18,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,18,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,19,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,19,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,19,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,20,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,20,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,20,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,21,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,21,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,21,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,22,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,22,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,22,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,22,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,23,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,23,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,23,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,23,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,23,cl,SEX,cat,FALSE,TRUE,FP
80,12,linCmt,24,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,24,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,24,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,24,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,25,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,25,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,25,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,26,vc,BW,power,TRUE,TRUE,TP
80,12,linCmt,26,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,26,cl,BW,power,TRUE,FALSE,FN
80,12,linCmt,26,cl,BMI,power,FALSE,TRUE,FP
80,12,linCmt,27,cl,BW,power,TRUE,TRUE,TP
80,12,linCmt,27,vc,SEX,cat,TRUE,TRUE,TP
80,12,linCmt,27,vc,BW,power,TRUE,FALSE,FN
80,12,linCmt,27,vc,BMI,power,FALSE,TRUE,FP
80,12,linCmt,28,cl,BW,power,TRUE,TRUE,TP
